0,1,2,3,4,5,6,7,8,9
0.3212835763009906,0.15811274734469816,0.8952116436918142,0.32734941757233704,0.08077316626515652,0.9545325431044782,0.21291120362950056,0.6590129276545246,0.6715612158398906,0.8315717756136152
0.6944332879668952,0.9973380541726851,0.45623670876955813,0.5034527434278704,0.08273705643567475,0.9186655765619068,0.4748780549955034,0.2154677919061494,0.5863801600382209,0.40021538424052494
0.4958154232318476,0.9970841199856765,0.7013634926380502,0.588276004289568,0.4011891176394966,0.7408835845324536,0.09354513982253287,0.06951537219522497,0.6049110411874548,0.344631118833966
0.024547264688621784,0.0466799369404326,0.47081115695487175,0.6754925697925422,0.7532650532004523,0.45840573067869284,0.9278473539475199,0.9679699489925734,0.6673317728938242,0.4770586181476568
0.558935350090706,0.07877154939493869,0.8197536576956219,0.4313851456251311,0.8847774912010906,0.004429958168453041,0.56482029392543,0.1264490633940234,0.807489125371416,0.6923744852733854
0.061131654528930324,0.006940175540448124,0.18436014716063265,0.1263310407502647,0.7607805852754955,0.7104947053117282,0.6284267758639999,0.18184342597975678,0.49708297033218085,0.9309243789212567
0.6155236394233726,0.6847125186521739,0.6303445122560684,0.7330882240242624,0.04525918241063476,0.5705664449862194,0.31301047352265277,0.21368024053976875,0.2127524231484813,0.2948437987258338
0.6451685504135198,0.8781075229612803,0.21189468265283629,0.7065553404233794,0.34257302757101693,0.2241074505643733,0.6280951840807987,0.709537166333232,0.07642118976391377,0.5802524548306728
0.2672530586457036,0.3050532356738064,0.04025113567059879,0.08605583242361514,0.28038713388833036,0.1153265642081901,0.14140599977605672,0.4496276297466667,0.19588794025889222,0.7131904038478275
0.899473590771474,0.3992470950316265,0.25518008857449515,0.2644341775877399,0.6849314741981843,0.13358239811229333,0.7521831575639336,0.5536092460206995,0.9619465030226152,0.06071001282431121
0.04941563298436491,0.8386315551567088,0.6620081402757085,0.7507656601221598,0.479110511799857,0.48877947320930726,0.5052167420227084,0.540117559414113,0.9902078452765947,0.5279755333189758
0.005420872744042127,0.7828306964126915,0.6763938771653385,0.3239867927965978,0.4719199088384156,0.8193126756087812,0.7293688088381547,0.6484801311750428,0.2656317523978913,0.3935039459526447
0.05002480279660715,0.9090501729388144,0.7771090049988063,0.014956378008077253,0.1535369312347037,0.8871666458030927,0.8256489989779441,0.7928062061260294,0.022811229041661885,0.36027147499345347
0.7062454775284116,0.028766077913520482,0.816822069949014,0.40459356195073215,0.10463941291733114,0.1828054956205447,0.10543217001394789,0.45640583781091515,0.13038695456228055,0.9786826025920629
0.5185862816977398,0.8050676060694106,0.3252560135013798,0.7321906449930715,0.6309600264946217,0.003970995059834115,0.9794075065967878,0.6884271976262023,0.25130952049171373,0.5361315737199138
0.15978979806561489,0.16012699417868148,0.5291753669200052,0.9060587096774471,0.17562356247461386,0.3302177031307729,0.3286642560268306,0.865795867314224,0.20496879904383292,0.7378593652623215
0.7022035177805362,0.1496007428215097,0.8592779308222414,0.5754757655397686,0.8665608393513259,0.19819843561810324,0.6974532049818487,0.9803764809982148,0.4840022852605098,0.9659542610640428
0.08979952114763257,0.7340944649335147,0.26679788210732935,0.1573430870882201,0.4875530987911155,0.042292525638978895,0.3835189957095153,0.22663438405739778,0.812594530566567,0.8269176901203268
0.9174614496146545,0.7151381834962174,0.3793753913933384,0.7729818206947913,0.11705679518462053,0.32343123840361554,0.6725045214574992,0.14253585902680577,0.24645095843919906,0.5737231998581958
0.08366420910984007,0.7247993395316379,0.17323896748899148,0.2044041953202611,0.03173618654964794,0.18946295854577255,0.05257908651219201,0.2947743399397602,0.03316662289276473,0.0678694983760112
0.8843227815591623,0.24084269458560792,0.22785951310486807,0.07055013317283909,0.9802349215334879,0.28701363984891604,0.3168057055715716,0.4842818374303228,0.22451135259217092,0.9078914235152291
0.44065123989364785,0.8442821400929543,0.0628777211769691,0.7541492709746955,0.1487631190133727,0.41035227726110324,0.5557910783545038,0.07348817342872216,0.4243009142700209,0.3150726343342377
0.42355141906281746,0.38925853172136604,0.27002720765969135,0.8675580597474103,0.9871179629316219,0.9893910381679601,0.418695293326402,0.5970724269647845,0.45425859804195245,0.39955457380735404
0.46619128400121224,0.5165794729399716,0.46713142085763104,0.23674627258293746,0.9585979316405374,0.12950751976158514,0.5475213068690898,0.600275723120176,0.39146591825677957,0.32539799517270696
0.583822027026655,0.7990848747087359,0.20375187502534753,0.7700229653857045,0.33072682577361157,0.13862320292762553,0.005280139957897778,0.9025790972051867,0.16760299892532848,0.4153611587421392
0.983229111112962,0.24385119233233576,0.9068922529687661,0.7866636475254871,0.25293364413818653,0.20492018440947435,0.17260117983810574,0.48830364135249693,0.7570560314877616,0.04396131261578451
0.04261005634691417,0.37042980179651674,0.08923184324076427,0.2329715209937271,0.31807499211312396,0.06122432715167281,0.8800770109395746,0.7975815105484946,0.5857862871549583,0.850038998995947
0.8909674248631192,0.07751306189453222,0.9704388476428605,0.3246059277277148,0.0787983681239528,0.9254249414484541,0.6467149991949107,0.8210327990753893,0.1608192789110754,0.7701286383421969
0.9970646503629349,0.9996866108998584,0.29968106632360025,0.2098429054866916,0.5167349370337239,0.8483061102093206,0.30382766916448856,0.5937645599565461,0.9286790776651552,0.6629627782032349
0.2553375528462186,0.11516693819211488,0.054815682142169364,0.44526971795453174,0.7297691925056486,0.6222629631410278,0.7351668455873502,0.9236124715423194,0.04600932994300011,0.8112657526071989
0.8387944157414357,0.12020685645858153,0.47224958031488906,0.6677721926564993,0.450654731632232,0.23833182411782095,0.617085722906145,0.07806752844782816,0.9381530727464732,0.8018235149811855
0.21584589851529656,0.5162740574090898,0.7839882868807461,0.789857876218719,0.7507412986095774,0.23651370361250157,0.27385239900659164,0.8269383428863597,0.6412995489940826,0.04262311266666208
0.39674844498734996,0.6137823312755274,0.07299525065008361,0.07345202110863092,0.6135732030411765,0.6459007110052143,0.6221851125216195,0.7315570742308446,0.22951133653208755,0.37590913534965276
0.3518569525634303,0.5440434372049684,0.40920981507074605,0.19270557911027364,0.7113983738521255,0.8205339748912979,0.3165015885329203,0.6126047801175937,0.16523405120841483,0.9207761013798684
0.516754966821929,0.04433983381118567,0.6715962324168738,0.8598388880724185,0.1050380432254352,0.7790591864435148,0.9983396248456545,0.27614844657843174,0.27887875015441166,0.4244188920699846
0.4481703221806973,0.6441207876488426,0.0797665083612602,0.03658035813239213,0.5123719967303648,0.046375327449138526,0.4897037887316077,0.5083801032789571,0.837864519087583,0.8107729148487393
0.4668005859080222,0.48422032862111475,0.9730001371125842,0.12427294356239238,0.5180202287466542,0.5639365317073637,0.962334492053134,0.36909983266234736,0.835887904904748,0.8836918222033981
0.5978530957608195,0.1073479005703164,0.354983339572601,0.6184681068137529,0.05400202005705024,0.8283958987052007,0.8878416002450288,0.03320600348195468,0.343740682040064,0.5032283695948024
0.779611623048591,0.5091762836975143,0.32160159170477687,0.803292752066824,0.7603672617960541,0.15433029058010994,0.7204557828049846,0.7759844612665335,0.5626886846216528,0.5390150548434908
0.6552965005263072,0.19601345267093795,0.06245621703904436,0.6973361923577369,0.18371157340078748,0.49110676854130986,0.13121885063597294,0.5459045049751825,0.31396347534923774,0.4467085153085423
0.8689067914416218,0.7824576179304328,0.5282303637403626,0.41803054928982564,0.948769122965036,0.514150465677584,0.8588442857560598,0.8348368666222377,0.9028649043797005,0.698465290828215
0.04476406049423842,0.10695877482981164,0.785214483992727,0.21944739331639607,0.8213142545405944,6.691472917874641e-06,0.09642659744665705,0.5437510389331486,0.18101243212708695,0.6031428938431658
0.6066138928284069,0.27608002820827937,0.39983436839655584,0.044543731579348655,0.8102762162092282,0.7979706084204576,0.24548542540336016,0.8709730888137637,0.2514650065816807,0.04361363717247346
0.8386432200465147,0.9935385795753637,0.46780099093383176,0.6533383849974654,0.05348251705915774,0.2488433415691942,0.6312386007841412,0.8915415569236326,0.15781626105296875,0.9878180726775161
0.6016805904255892,0.8076647502290909,0.3002893632366791,0.6968767853906144,0.4932340991518698,0.694273376189365,0.02697505070727002,0.6991105343518143,0.1318707543942813,0.2638274963001549
0.4586571284625366,0.3357041659035461,0.24506333625179677,0.9673233481807011,0.8046874707731122,0.3617674826351789,0.8451498439111749,0.8541517204532215,0.6199096145185972,0.8467774660637074
0.39180065887373683,0.3438500176951077,0.44552690006457396,0.5288045407481545,0.12559040992423998,0.9667843856555146,0.6403529831361676,0.38703934646428173,0.8462181363393649,0.6469882464870419
0.5635422025296863,0.3966542560677453,0.04750384542310637,0.292950499603714,0.751867736186973,0.27278212234554033,0.8891700179191762,0.580853629417532,0.5270668492982735,0.3352061111015321
0.1921395418769375,0.9008678756158564,0.8687952490906573,0.7394289324863972,0.6457139584628072,0.14784084479389403,0.26233014687933176,0.4343011855598403,0.11445285616509848,0.23337217009701905
0.1806959249269785,0.9905860433480135,0.6903174892293027,0.1981132278474621,0.4124940466168834,0.26947116021472406,0.26976014254718317,0.5917767220772481,0.402205868924179,0.10567888721412699
0.8285311477842315,0.37704651097868447,0.036041880512861946,0.7948603455610275,0.8565682330943177,0.04326509693612368,0.15273103324912152,0.30854521821218484,0.47148533810218707,0.7351969035129333
0.020078250404341635,0.3794244770652181,0.11500705708985082,0.7056650795783337,0.10781174374061009,0.38388667735464155,0.30158881549747474,0.6706013260575024,0.896769590955894,0.3110895980427677
0.44305598119583345,0.8775504487251761,0.1363732910139488,0.5555261972629633,0.4305800479570524,0.07989212419649439,0.41310478789771954,0.42520092639133555,0.5206334765065862,0.32389225677904754
0.564053252905211,0.9201931864704576,0.9378622854523739,0.13065910672057846,0.5689731474382735,0.06555923593072677,0.121400221657888,0.6260023541092529,0.044259183365119026,0.5832176092177949
0.6191608862936511,0.22704662755163663,0.4302548204798058,0.44540488976961845,0.7858369457780032,0.30936269907809044,0.5187411750005152,0.7908267875223819,0.941936505414589,0.8199300987479438
0.6258088507717673,0.20709003668897186,0.11030784495789714,0.4668552297674472,0.8914695590401448,0.9357592307905752,0.4061294396267944,0.690267576876482,0.5172744085798419,0.0006282880742143337
0.7481462733413541,0.13127385117214363,0.2169179318818747,0.9360990443866305,0.361773522195611,0.32582247306213674,0.21794992751473963,0.1835266358488311,0.40078136608625337,0.5383800948629535
0.11455690790692818,0.36365625267961355,0.20639517651556005,0.22098301481433436,0.4411725618632384,0.6736169573714023,0.9297537757034553,0.7537021528389594,0.28988341439697196,0.6695479357299566
0.8940735795322908,0.23379791881714806,0.6248474257170696,0.8965140340734234,0.6648761687037273,0.8232135992727634,0.7052119072798305,0.31221864496889695,0.9952822676572983,0.42058176441315287
0.6923676240920452,0.1845652431493181,0.28913668047970253,0.4573704949066516,0.47601664995243953,0.4730204091540663,0.49824321615104084,0.7088251168045454,0.5225071028008416,0.6822052197985335
0.4121635413737228,0.48268664712138665,0.28038299375021947,0.13417554401777398,0.700983354259426,0.43556170537160954,0.3059379807244109,0.22246259542040303,0.05537880883740698,0.23814492161335776
0.30619807053101133,0.24735247998109278,0.28092938571881787,0.6403964890752557,0.200156494539396,0.5992427727777017,0.8928322203855648,0.024907289014300504,0.23571461646245762,0.5577738857053605
0.4239132815647053,0.05932476620504323,0.5231779609840138,0.8029029679171832,0.9070155738249686,0.9740815746453775,0.317240538698881,0.2798681344018742,0.35048423490310787,0.46292366759668035
0.19973833750230652,0.42045886530942667,0.5200003468454877,0.3678598992739145,0.8084750831193371,0.13118961645211613,0.24783320847210055,0.4415955746897131,0.8070088233619166,0.2879992366166704
0.35643791779477374,0.500566552077139,0.5125951061485847,0.28597304037654203,0.08979043385491015,0.27469247487626725,0.30444326361896024,0.40653818627682115,0.5053477120782468,0.24658853964319294
0.36298017272677396,0.31765202807794957,0.767013353588555,0.6580466709825938,0.7565243018517488,0.43706184100900725,0.0016302881139941272,0.749194454231216,0.0019405235350496985,0.7248216259089931
0.13305998758230153,0.6042318289850475,0.8240414171559973,0.16324873564210007,0.3726690660417573,0.1381250241913754,0.9355115000269888,0.01625691847728461,0.3072729531448175,0.756067410539178
0.8323116525973876,0.7635771482100245,0.3932425154231963,0.13234393531847333,0.7970328139640213,0.5567571665054118,0.9322487612840482,0.49264460804285515,0.5551359223426866,0.8454319622830015
0.7925807992604085,0.44965559132153976,0.14287965450637308,0.23622816230859323,0.9748759642724731,0.6006796958177022,0.6668293864213353,0.28641524496385373,0.23559012014336278,0.34812643002772425
0.19729481245792646,0.9801365603874338,0.968258598415986,0.06618402346677255,0.8061040600430365,0.9232324882359797,0.5881598969749189,0.5127050564374809,0.1923777277715053,0.22882953796697814
